CCAA;PROVINCIA;MUNICIPIO;CCA;CPROV;CMUN;NATCODE;COLOR;PARTIDO;VOTOS
Comunidad de Madrid;Madrid;Rivas-Vaciamadrid;13;28;123;34132828123;#63B33B;vox;2270
Comunidad de Madrid;Madrid;Rivas-Vaciamadrid;13;28;123;34132828123;#CF181E;psoe;5536
Comunidad de Madrid;Madrid;Rivas-Vaciamadrid;13;28;123;34132828123;#B3B3B2;pacma;224
Comunidad de Madrid;Madrid;Rivas-Vaciamadrid;13;28;123;34132828123;#5D0909;pcte;3875
Comunidad de Madrid;Madrid;Rivas-Vaciamadrid;13;28;123;34132828123;#813F91;podemos;1233
Comunidad de Madrid;Madrid;Rivas-Vaciamadrid;13;28;123;34132828123;#ABAAAD;pumj;3957
Comunidad de Madrid;Madrid;Rivas-Vaciamadrid;13;28;123;34132828123;#E95C0C;cs;170
Comunidad de Madrid;Madrid;Rivas-Vaciamadrid;13;28;123;34132828123;#ABAAAD;fe-de-las-jons;374
Comunidad de Madrid;Madrid;Rivas-Vaciamadrid;13;28;123;34132828123;#ABAAAD;uleg;238
Comunidad de Madrid;Madrid;Rivas-Vaciamadrid;13;28;123;34132828123;#ABAAAD;ph;140
Comunidad de Madrid;Madrid;Rivas-Vaciamadrid;13;28;123;34132828123;#ABAAAD;mm-vq;9
Comunidad de Madrid;Madrid;Rivas-Vaciamadrid;13;28;123;34132828123;#ABAAAD;pfe;178
Comunidad de Madrid;Madrid;Robledillo de la Jara;13;28;124;34132828124;#0096D3;pp;5
Comunidad de Madrid;Madrid;Robledillo de la Jara;13;28;124;34132828124;#63B33B;vox;21
Comunidad de Madrid;Madrid;Robledillo de la Jara;13;28;124;34132828124;#CF181E;psoe;11
Comunidad de Madrid;Madrid;Robledillo de la Jara;13;28;124;34132828124;#B3B3B2;pacma;0
Comunidad de Madrid;Madrid;Robledillo de la Jara;13;28;124;34132828124;#5D0909;pcte;8
Comunidad de Madrid;Madrid;Robledillo de la Jara;13;28;124;34132828124;#813F91;podemos;2
Comunidad de Madrid;Madrid;Robledillo de la Jara;13;28;124;34132828124;#ABAAAD;pumj;3
Comunidad de Madrid;Madrid;Robledillo de la Jara;13;28;124;34132828124;#E95C0C;cs;0
Comunidad de Madrid;Madrid;Robledillo de la Jara;13;28;124;34132828124;#ABAAAD;fe-de-las-jons;0
Comunidad de Madrid;Madrid;Robledillo de la Jara;13;28;124;34132828124;#ABAAAD;uleg;0
Comunidad de Madrid;Madrid;Robledillo de la Jara;13;28;124;34132828124;#ABAAAD;ph;0
Comunidad de Madrid;Madrid;Robledillo de la Jara;13;28;124;34132828124;#ABAAAD;mm-vq;0
Comunidad de Madrid;Madrid;Robledillo de la Jara;13;28;124;34132828124;#ABAAAD;pfe;1
Comunidad de Madrid;Madrid;Robledo de Chavela;13;28;125;34132828125;#0096D3;pp;124
Comunidad de Madrid;Madrid;Robledo de Chavela;13;28;125;34132828125;#63B33B;vox;585
Comunidad de Madrid;Madrid;Robledo de Chavela;13;28;125;34132828125;#CF181E;psoe;456
Comunidad de Madrid;Madrid;Robledo de Chavela;13;28;125;34132828125;#B3B3B2;pacma;2
Comunidad de Madrid;Madrid;Robledo de Chavela;13;28;125;34132828125;#5D0909;pcte;360
Comunidad de Madrid;Madrid;Robledo de Chavela;13;28;125;34132828125;#813F91;podemos;235
Comunidad de Madrid;Madrid;Robledo de Chavela;13;28;125;34132828125;#ABAAAD;pumj;129
Comunidad de Madrid;Madrid;Robledo de Chavela;13;28;125;34132828125;#E95C0C;cs;2
Comunidad de Madrid;Madrid;Robledo de Chavela;13;28;125;34132828125;#ABAAAD;fe-de-las-jons;1
Comunidad de Madrid;Madrid;Robledo de Chavela;13;28;125;34132828125;#ABAAAD;uleg;0
Comunidad de Madrid;Madrid;Robledo de Chavela;13;28;125;34132828125;#ABAAAD;ph;0
Comunidad de Madrid;Madrid;Robledo de Chavela;13;28;125;34132828125;#ABAAAD;mm-vq;3
Comunidad de Madrid;Madrid;Robledo de Chavela;13;28;125;34132828125;#ABAAAD;pfe;1
Comunidad de Madrid;Madrid;Robregordo;13;28;126;34132828126;#0096D3;pp;1
Comunidad de Madrid;Madrid;Robregordo;13;28;126;34132828126;#63B33B;vox;9
Comunidad de Madrid;Madrid;Robregordo;13;28;126;34132828126;#CF181E;psoe;15
Comunidad de Madrid;Madrid;Robregordo;13;28;126;34132828126;#B3B3B2;pacma;0
Comunidad de Madrid;Madrid;Robregordo;13;28;126;34132828126;#5D0909;pcte;1
Comunidad de Madrid;Madrid;Robregordo;13;28;126;34132828126;#813F91;podemos;0
Comunidad de Madrid;Madrid;Robregordo;13;28;126;34132828126;#ABAAAD;pumj;3
Comunidad de Madrid;Madrid;Robregordo;13;28;126;34132828126;#E95C0C;cs;1
Comunidad de Madrid;Madrid;Robregordo;13;28;126;34132828126;#ABAAAD;fe-de-las-jons;0
Comunidad de Madrid;Madrid;Robregordo;13;28;126;34132828126;#ABAAAD;uleg;1
Comunidad de Madrid;Madrid;Robregordo;13;28;126;34132828126;#ABAAAD;ph;0
Comunidad de Madrid;Madrid;Robregordo;13;28;126;34132828126;#ABAAAD;mm-vq;0
Comunidad de Madrid;Madrid;Robregordo;13;28;126;34132828126;#ABAAAD;pfe;2
Comunidad de Madrid;Madrid;Las Rozas de Madrid;13;28;127;34132828127;#0096D3;pp;1729
Comunidad de Madrid;Madrid;Las Rozas de Madrid;13;28;127;34132828127;#63B33B;vox;9505
Comunidad de Madrid;Madrid;Las Rozas de Madrid;13;28;127;34132828127;#CF181E;psoe;5691
Comunidad de Madrid;Madrid;Las Rozas de Madrid;13;28;127;34132828127;#B3B3B2;pacma;96
Comunidad de Madrid;Madrid;Las Rozas de Madrid;13;28;127;34132828127;#5D0909;pcte;8248
Comunidad de Madrid;Madrid;Las Rozas de Madrid;13;28;127;34132828127;#813F91;podemos;3732
Comunidad de Madrid;Madrid;Las Rozas de Madrid;13;28;127;34132828127;#ABAAAD;pumj;2621
Comunidad de Madrid;Madrid;Las Rozas de Madrid;13;28;127;34132828127;#E95C0C;cs;176
Comunidad de Madrid;Madrid;Las Rozas de Madrid;13;28;127;34132828127;#ABAAAD;fe-de-las-jons;156
Comunidad de Madrid;Madrid;Las Rozas de Madrid;13;28;127;34132828127;#ABAAAD;uleg;98
Comunidad de Madrid;Madrid;Las Rozas de Madrid;13;28;127;34132828127;#ABAAAD;ph;54
Comunidad de Madrid;Madrid;Las Rozas de Madrid;13;28;127;34132828127;#ABAAAD;mm-vq;845
Comunidad de Madrid;Madrid;Las Rozas de Madrid;13;28;127;34132828127;#ABAAAD;pfe;303
Comunidad de Madrid;Madrid;Rozas de Puerto Real;13;28;128;34132828128;#0096D3;pp;23
Comunidad de Madrid;Madrid;Rozas de Puerto Real;13;28;128;34132828128;#63B33B;vox;155
Comunidad de Madrid;Madrid;Rozas de Puerto Real;13;28;128;34132828128;#CF181E;psoe;105
Comunidad de Madrid;Madrid;Rozas de Puerto Real;13;28;128;34132828128;#B3B3B2;pacma;1
Comunidad de Madrid;Madrid;Rozas de Puerto Real;13;28;128;34132828128;#5D0909;pcte;27
Comunidad de Madrid;Madrid;Rozas de Puerto Real;13;28;128;34132828128;#813F91;podemos;0
Comunidad de Madrid;Madrid;Rozas de Puerto Real;13;28;128;34132828128;#ABAAAD;pumj;14
Comunidad de Madrid;Madrid;Rozas de Puerto Real;13;28;128;34132828128;#E95C0C;cs;1
Comunidad de Madrid;Madrid;Rozas de Puerto Real;13;28;128;34132828128;#ABAAAD;fe-de-las-jons;1
Comunidad de Madrid;Madrid;Rozas de Puerto Real;13;28;128;34132828128;#ABAAAD;uleg;0
Comunidad de Madrid;Madrid;Rozas de Puerto Real;13;28;128;34132828128;#ABAAAD;ph;0
Comunidad de Madrid;Madrid;Rozas de Puerto Real;13;28;128;34132828128;#ABAAAD;mm-vq;0
Comunidad de Madrid;Madrid;Rozas de Puerto Real;13;28;128;34132828128;#ABAAAD;pfe;16
Comunidad de Madrid;Madrid;San Agustín del Guadalix;13;28;129;34132828129;#0096D3;pp;206
Comunidad de Madrid;Madrid;San Agustín del Guadalix;13;28;129;34132828129;#63B33B;vox;842
Comunidad de Madrid;Madrid;San Agustín del Guadalix;13;28;129;34132828129;#CF181E;psoe;982
Comunidad de Madrid;Madrid;San Agustín del Guadalix;13;28;129;34132828129;#B3B3B2;pacma;6
Comunidad de Madrid;Madrid;San Agustín del Guadalix;13;28;129;34132828129;#5D0909;pcte;1033
Comunidad de Madrid;Madrid;San Agustín del Guadalix;13;28;129;34132828129;#813F91;podemos;410
Comunidad de Madrid;Madrid;San Agustín del Guadalix;13;28;129;34132828129;#ABAAAD;pumj;415
Comunidad de Madrid;Madrid;San Agustín del Guadalix;13;28;129;34132828129;#E95C0C;cs;3
Comunidad de Madrid;Madrid;San Agustín del Guadalix;13;28;129;34132828129;#ABAAAD;fe-de-las-jons;4
Comunidad de Madrid;Madrid;San Agustín del Guadalix;13;28;129;34132828129;#ABAAAD;uleg;2
Comunidad de Madrid;Madrid;San Agustín del Guadalix;13;28;129;34132828129;#ABAAAD;ph;0
Comunidad de Madrid;Madrid;San Agustín del Guadalix;13;28;129;34132828129;#ABAAAD;mm-vq;5
Comunidad de Madrid;Madrid;San Agustín del Guadalix;13;28;129;34132828129;#ABAAAD;pfe;4
Comunidad de Madrid;Madrid;San Fernando de Henares;13;28;130;34132828130;#0096D3;pp;546
Comunidad de Madrid;Madrid;San Fernando de Henares;13;28;130;34132828130;#63B33B;vox;731
Comunidad de Madrid;Madrid;San Fernando de Henares;13;28;130;34132828130;#CF181E;psoe;1977
Comunidad de Madrid;Madrid;San Fernando de Henares;13;28;130;34132828130;#B3B3B2;pacma;6
Comunidad de Madrid;Madrid;San Fernando de Henares;13;28;130;34132828130;#5D0909;pcte;1272
Comunidad de Madrid;Madrid;San Fernando de Henares;13;28;130;34132828130;#813F91;podemos;437
Comunidad de Madrid;Madrid;San Fernando de Henares;13;28;130;34132828130;#ABAAAD;pumj;931
Comunidad de Madrid;Madrid;San Fernando de Henares;13;28;130;34132828130;#E95C0C;cs;1
Comunidad de Madrid;Madrid;San Fernando de Henares;13;28;130;34132828130;#ABAAAD;fe-de-las-jons;3
Comunidad de Madrid;Madrid;San Fernando de Henares;13;28;130;34132828130;#ABAAAD;uleg;2
Comunidad de Madrid;Madrid;San Fernando de Henares;13;28;130;34132828130;#ABAAAD;ph;0
Comunidad de Madrid;Madrid;San Fernando de Henares;13;28;130;34132828130;#ABAAAD;mm-vq;7
Comunidad de Madrid;Madrid;San Fernando de Henares;13;28;130;34132828130;#ABAAAD;pfe;6
Comunidad de Madrid;Madrid;San Lorenzo de El Escorial;13;28;131;34132828131;#0096D3;pp;302
Comunidad de Madrid;Madrid;San Lorenzo de El Escorial;13;28;131;34132828131;#63B33B;vox;1272
Comunidad de Madrid;Madrid;San Lorenzo de El Escorial;13;28;131;34132828131;#CF181E;psoe;1169
Comunidad de Madrid;Madrid;San Lorenzo de El Escorial;13;28;131;34132828131;#B3B3B2;pacma;4
Comunidad de Madrid;Madrid;San Lorenzo de El Escorial;13;28;131;34132828131;#5D0909;pcte;1009
Comunidad de Madrid;Madrid;San Lorenzo de El Escorial;13;28;131;34132828131;#813F91;podemos;613
Comunidad de Madrid;Madrid;San Lorenzo de El Escorial;13;28;131;34132828131;#ABAAAD;pumj;537
Comunidad de Madrid;Madrid;San Lorenzo de El Escorial;13;28;131;34132828131;#E95C0C;cs;4
Comunidad de Madrid;Madrid;San Lorenzo de El Escorial;13;28;131;34132828131;#ABAAAD;fe-de-las-jons;4
Comunidad de Madrid;Madrid;San Lorenzo de El Escorial;13;28;131;34132828131;#ABAAAD;uleg;2
Comunidad de Madrid;Madrid;San Lorenzo de El Escorial;13;28;131;34132828131;#ABAAAD;ph;1
Comunidad de Madrid;Madrid;San Lorenzo de El Escorial;13;28;131;34132828131;#ABAAAD;mm-vq;12
Comunidad de Madrid;Madrid;San Lorenzo de El Escorial;13;28;131;34132828131;#ABAAAD;pfe;9
Comunidad de Madrid;Madrid;San Martín de la Vega;13;28;132;34132828132;#0096D3;pp;242
Comunidad de Madrid;Madrid;San Martín de la Vega;13;28;132;34132828132;#63B33B;vox;541
Comunidad de Madrid;Madrid;San Martín de la Vega;13;28;132;34132828132;#CF181E;psoe;1327
Comunidad de Madrid;Madrid;San Martín de la Vega;13;28;132;34132828132;#B3B3B2;pacma;6
Comunidad de Madrid;Madrid;San Martín de la Vega;13;28;132;34132828132;#5D0909;pcte;492
Comunidad de Madrid;Madrid;San Martín de la Vega;13;28;132;34132828132;#813F91;podemos;391
Comunidad de Madrid;Madrid;San Martín de la Vega;13;28;132;34132828132;#ABAAAD;pumj;351
Comunidad de Madrid;Madrid;San Martín de la Vega;13;28;132;34132828132;#E95C0C;cs;3
Comunidad de Madrid;Madrid;San Martín de la Vega;13;28;132;34132828132;#ABAAAD;fe-de-las-jons;1
Comunidad de Madrid;Madrid;San Martín de la Vega;13;28;132;34132828132;#ABAAAD;uleg;2
Comunidad de Madrid;Madrid;San Martín de la Vega;13;28;132;34132828132;#ABAAAD;ph;0
Comunidad de Madrid;Madrid;San Martín de la Vega;13;28;132;34132828132;#ABAAAD;mm-vq;5
Comunidad de Madrid;Madrid;San Martín de la Vega;13;28;132;34132828132;#ABAAAD;pfe;2
Comunidad de Madrid;Madrid;San Martín de Valdeiglesias;13;28;133;34132828133;#0096D3;pp;182
Comunidad de Madrid;Madrid;San Martín de Valdeiglesias;13;28;133;34132828133;#63B33B;vox;1054
Comunidad de Madrid;Madrid;San Martín de Valdeiglesias;13;28;133;34132828133;#CF181E;psoe;1158
Comunidad de Madrid;Madrid;San Martín de Valdeiglesias;13;28;133;34132828133;#B3B3B2;pacma;4
Comunidad de Madrid;Madrid;San Martín de Valdeiglesias;13;28;133;34132828133;#5D0909;pcte;382
Comunidad de Madrid;Madrid;San Martín de Valdeiglesias;13;28;133;34132828133;#813F91;podemos;257
Comunidad de Madrid;Madrid;San Martín de Valdeiglesias;13;28;133;34132828133;#ABAAAD;pumj;255
Comunidad de Madrid;Madrid;San Martín de Valdeiglesias;13;28;133;34132828133;#E95C0C;cs;0
Comunidad de Madrid;Madrid;San Martín de Valdeiglesias;13;28;133;34132828133;#ABAAAD;fe-de-las-jons;0
Comunidad de Madrid;Madrid;San Martín de Valdeiglesias;13;28;133;34132828133;#ABAAAD;uleg;1
Comunidad de Madrid;Madrid;San Martín de Valdeiglesias;13;28;133;34132828133;#ABAAAD;ph;1
Comunidad de Madrid;Madrid;San Martín de Valdeiglesias;13;28;133;34132828133;#ABAAAD;mm-vq;1
Comunidad de Madrid;Madrid;San Martín de Valdeiglesias;13;28;133;34132828133;#ABAAAD;pfe;2
Comunidad de Madrid;Madrid;San Sebastián de los Reyes;13;28;134;34132828134;#0096D3;pp;1102
Comunidad de Madrid;Madrid;San Sebastián de los Reyes;13;28;134;34132828134;#63B33B;vox;3348
Comunidad de Madrid;Madrid;San Sebastián de los Reyes;13;28;134;34132828134;#CF181E;psoe;4721
Comunidad de Madrid;Madrid;San Sebastián de los Reyes;13;28;134;34132828134;#B3B3B2;pacma;55
Comunidad de Madrid;Madrid;San Sebastián de los Reyes;13;28;134;34132828134;#5D0909;pcte;3489
Comunidad de Madrid;Madrid;San Sebastián de los Reyes;13;28;134;34132828134;#813F91;podemos;1320
Comunidad de Madrid;Madrid;San Sebastián de los Reyes;13;28;134;34132828134;#ABAAAD;pumj;2228
Comunidad de Madrid;Madrid;San Sebastián de los Reyes;13;28;134;34132828134;#E95C0C;cs;54
Comunidad de Madrid;Madrid;San Sebastián de los Reyes;13;28;134;34132828134;#ABAAAD;fe-de-las-jons;158
Comunidad de Madrid;Madrid;San Sebastián de los Reyes;13;28;134;34132828134;#ABAAAD;uleg;72
Comunidad de Madrid;Madrid;San Sebastián de los Reyes;13;28;134;34132828134;#ABAAAD;ph;179
Comunidad de Madrid;Madrid;San Sebastián de los Reyes;13;28;134;34132828134;#ABAAAD;mm-vq;7
Comunidad de Madrid;Madrid;San Sebastián de los Reyes;13;28;134;34132828134;#ABAAAD;pfe;260
Comunidad de Madrid;Madrid;Santa María de la Alameda;13;28;135;34132828135;#0096D3;pp;0
Comunidad de Madrid;Madrid;Santa María de la Alameda;13;28;135;34132828135;#63B33B;vox;0
Comunidad de Madrid;Madrid;Santa María de la Alameda;13;28;135;34132828135;#CF181E;psoe;0
Comunidad de Madrid;Madrid;Santa María de la Alameda;13;28;135;34132828135;#B3B3B2;pacma;0
Comunidad de Madrid;Madrid;Santa María de la Alameda;13;28;135;34132828135;#5D0909;pcte;0
Comunidad de Madrid;Madrid;Santa María de la Alameda;13;28;135;34132828135;#813F91;podemos;0
Comunidad de Madrid;Madrid;Santa María de la Alameda;13;28;135;34132828135;#ABAAAD;pumj;0
Comunidad de Madrid;Madrid;Santa María de la Alameda;13;28;135;34132828135;#E95C0C;cs;0
Comunidad de Madrid;Madrid;Santa María de la Alameda;13;28;135;34132828135;#ABAAAD;fe-de-las-jons;0
Comunidad de Madrid;Madrid;Santa María de la Alameda;13;28;135;34132828135;#ABAAAD;uleg;0
Comunidad de Madrid;Madrid;Santa María de la Alameda;13;28;135;34132828135;#ABAAAD;ph;0
Comunidad de Madrid;Madrid;Santa María de la Alameda;13;28;135;34132828135;#ABAAAD;mm-vq;0
Comunidad de Madrid;Madrid;Santa María de la Alameda;13;28;135;34132828135;#ABAAAD;pfe;0
Comunidad de Madrid;Madrid;Santorcaz;13;28;136;34132828136;#0096D3;pp;0
Comunidad de Madrid;Madrid;Santorcaz;13;28;136;34132828136;#63B33B;vox;0
Comunidad de Madrid;Madrid;Santorcaz;13;28;136;34132828136;#CF181E;psoe;0
Comunidad de Madrid;Madrid;Santorcaz;13;28;136;34132828136;#B3B3B2;pacma;0
Comunidad de Madrid;Madrid;Santorcaz;13;28;136;34132828136;#5D0909;pcte;0
Comunidad de Madrid;Madrid;Santorcaz;13;28;136;34132828136;#813F91;podemos;0
Comunidad de Madrid;Madrid;Santorcaz;13;28;136;34132828136;#ABAAAD;pumj;0
Comunidad de Madrid;Madrid;Santorcaz;13;28;136;34132828136;#E95C0C;cs;0
Comunidad de Madrid;Madrid;Santorcaz;13;28;136;34132828136;#ABAAAD;fe-de-las-jons;0
Comunidad de Madrid;Madrid;Santorcaz;13;28;136;34132828136;#ABAAAD;uleg;0
Comunidad de Madrid;Madrid;Santorcaz;13;28;136;34132828136;#ABAAAD;ph;0
Comunidad de Madrid;Madrid;Santorcaz;13;28;136;34132828136;#ABAAAD;mm-vq;0
Comunidad de Madrid;Madrid;Santorcaz;13;28;136;34132828136;#ABAAAD;pfe;0
Comunidad de Madrid;Madrid;Los Santos de la Humosa;13;28;137;34132828137;#0096D3;pp;37
Comunidad de Madrid;Madrid;Los Santos de la Humosa;13;28;137;34132828137;#63B33B;vox;152
Comunidad de Madrid;Madrid;Los Santos de la Humosa;13;28;137;34132828137;#CF181E;psoe;276
Comunidad de Madrid;Madrid;Los Santos de la Humosa;13;28;137;34132828137;#B3B3B2;pacma;5
Comunidad de Madrid;Madrid;Los Santos de la Humosa;13;28;137;34132828137;#5D0909;pcte;132
Comunidad de Madrid;Madrid;Los Santos de la Humosa;13;28;137;34132828137;#813F91;podemos;0
Comunidad de Madrid;Madrid;Los Santos de la Humosa;13;28;137;34132828137;#ABAAAD;pumj;79
Comunidad de Madrid;Madrid;Los Santos de la Humosa;13;28;137;34132828137;#E95C0C;cs;2
Comunidad de Madrid;Madrid;Los Santos de la Humosa;13;28;137;34132828137;#ABAAAD;fe-de-las-jons;0
Comunidad de Madrid;Madrid;Los Santos de la Humosa;13;28;137;34132828137;#ABAAAD;uleg;1
Comunidad de Madrid;Madrid;Los Santos de la Humosa;13;28;137;34132828137;#ABAAAD;ph;0
Comunidad de Madrid;Madrid;Los Santos de la Humosa;13;28;137;34132828137;#ABAAAD;mm-vq;1
Comunidad de Madrid;Madrid;Los Santos de la Humosa;13;28;137;34132828137;#ABAAAD;pfe;114
Comunidad de Madrid;Madrid;La Serna del Monte;13;28;138;34132828138;#0096D3;pp;3
Comunidad de Madrid;Madrid;La Serna del Monte;13;28;138;34132828138;#63B33B;vox;22
Comunidad de Madrid;Madrid;La Serna del Monte;13;28;138;34132828138;#CF181E;psoe;9
Comunidad de Madrid;Madrid;La Serna del Monte;13;28;138;34132828138;#B3B3B2;pacma;0
Comunidad de Madrid;Madrid;La Serna del Monte;13;28;138;34132828138;#5D0909;pcte;8
Comunidad de Madrid;Madrid;La Serna del Monte;13;28;138;34132828138;#813F91;podemos;4
Comunidad de Madrid;Madrid;La Serna del Monte;13;28;138;34132828138;#ABAAAD;pumj;6
Comunidad de Madrid;Madrid;La Serna del Monte;13;28;138;34132828138;#E95C0C;cs;0
Comunidad de Madrid;Madrid;La Serna del Monte;13;28;138;34132828138;#ABAAAD;fe-de-las-jons;0
Comunidad de Madrid;Madrid;La Serna del Monte;13;28;138;34132828138;#ABAAAD;uleg;0
Comunidad de Madrid;Madrid;La Serna del Monte;13;28;138;34132828138;#ABAAAD;ph;0
Comunidad de Madrid;Madrid;La Serna del Monte;13;28;138;34132828138;#ABAAAD;mm-vq;0
Comunidad de Madrid;Madrid;La Serna del Monte;13;28;138;34132828138;#ABAAAD;pfe;0
Comunidad de Madrid;Madrid;Serranillos del Valle;13;28;140;34132828140;#0096D3;pp;60
Comunidad de Madrid;Madrid;Serranillos del Valle;13;28;140;34132828140;#63B33B;vox;229
Comunidad de Madrid;Madrid;Serranillos del Valle;13;28;140;34132828140;#CF181E;psoe;192
Comunidad de Madrid;Madrid;Serranillos del Valle;13;28;140;34132828140;#B3B3B2;pacma;0
Comunidad de Madrid;Madrid;Serranillos del Valle;13;28;140;34132828140;#5D0909;pcte;176
Comunidad de Madrid;Madrid;Serranillos del Valle;13;28;140;34132828140;#813F91;podemos;154
Comunidad de Madrid;Madrid;Serranillos del Valle;13;28;140;34132828140;#ABAAAD;pumj;91
Comunidad de Madrid;Madrid;Serranillos del Valle;13;28;140;34132828140;#E95C0C;cs;0
Comunidad de Madrid;Madrid;Serranillos del Valle;13;28;140;34132828140;#ABAAAD;fe-de-las-jons;0
Comunidad de Madrid;Madrid;Serranillos del Valle;13;28;140;34132828140;#ABAAAD;uleg;0
Comunidad de Madrid;Madrid;Serranillos del Valle;13;28;140;34132828140;#ABAAAD;ph;0
Comunidad de Madrid;Madrid;Serranillos del Valle;13;28;140;34132828140;#ABAAAD;mm-vq;0
Comunidad de Madrid;Madrid;Serranillos del Valle;13;28;140;34132828140;#ABAAAD;pfe;3
Comunidad de Madrid;Madrid;Sevilla la Nueva;13;28;141;34132828141;#0096D3;pp;162
Comunidad de Madrid;Madrid;Sevilla la Nueva;13;28;141;34132828141;#63B33B;vox;642
Comunidad de Madrid;Madrid;Sevilla la Nueva;13;28;141;34132828141;#CF181E;psoe;509
Comunidad de Madrid;Madrid;Sevilla la Nueva;13;28;141;34132828141;#B3B3B2;pacma;3
Comunidad de Madrid;Madrid;Sevilla la Nueva;13;28;141;34132828141;#5D0909;pcte;514
Comunidad de Madrid;Madrid;Sevilla la Nueva;13;28;141;34132828141;#813F91;podemos;291
Comunidad de Madrid;Madrid;Sevilla la Nueva;13;28;141;34132828141;#ABAAAD;pumj;325
Comunidad de Madrid;Madrid;Sevilla la Nueva;13;28;141;34132828141;#E95C0C;cs;0
Comunidad de Madrid;Madrid;Sevilla la Nueva;13;28;141;34132828141;#ABAAAD;fe-de-las-jons;0
Comunidad de Madrid;Madrid;Sevilla la Nueva;13;28;141;34132828141;#ABAAAD;uleg;0
Comunidad de Madrid;Madrid;Sevilla la Nueva;13;28;141;34132828141;#ABAAAD;ph;0
Comunidad de Madrid;Madrid;Sevilla la Nueva;13;28;141;34132828141;#ABAAAD;mm-vq;3
Comunidad de Madrid;Madrid;Sevilla la Nueva;13;28;141;34132828141;#ABAAAD;pfe;3
Comunidad de Madrid;Madrid;Somosierra;13;28;143;34132828143;#0096D3;pp;0
Comunidad de Madrid;Madrid;Somosierra;13;28;143;34132828143;#63B33B;vox;0
Comunidad de Madrid;Madrid;Somosierra;13;28;143;34132828143;#CF181E;psoe;0
Comunidad de Madrid;Madrid;Somosierra;13;28;143;34132828143;#B3B3B2;pacma;0
Comunidad de Madrid;Madrid;Somosierra;13;28;143;34132828143;#5D0909;pcte;0
Comunidad de Madrid;Madrid;Somosierra;13;28;143;34132828143;#813F91;podemos;0
Comunidad de Madrid;Madrid;Somosierra;13;28;143;34132828143;#ABAAAD;pumj;0
Comunidad de Madrid;Madrid;Somosierra;13;28;143;34132828143;#E95C0C;cs;0
Comunidad de Madrid;Madrid;Somosierra;13;28;143;34132828143;#ABAAAD;fe-de-las-jons;0
Comunidad de Madrid;Madrid;Somosierra;13;28;143;34132828143;#ABAAAD;uleg;0
Comunidad de Madrid;Madrid;Somosierra;13;28;143;34132828143;#ABAAAD;ph;0
Comunidad de Madrid;Madrid;Somosierra;13;28;143;34132828143;#ABAAAD;mm-vq;0
Comunidad de Madrid;Madrid;Somosierra;13;28;143;34132828143;#ABAAAD;pfe;0
Comunidad de Madrid;Madrid;Soto del Real;13;28;144;34132828144;#0096D3;pp;209
Comunidad de Madrid;Madrid;Soto del Real;13;28;144;34132828144;#63B33B;vox;954
Comunidad de Madrid;Madrid;Soto del Real;13;28;144;34132828144;#CF181E;psoe;1098
Comunidad de Madrid;Madrid;Soto del Real;13;28;144;34132828144;#B3B3B2;pacma;5
Comunidad de Madrid;Madrid;Soto del Real;13;28;144;34132828144;#5D0909;pcte;779
Comunidad de Madrid;Madrid;Soto del Real;13;28;144;34132828144;#813F91;podemos;419
Comunidad de Madrid;Madrid;Soto del Real;13;28;144;34132828144;#ABAAAD;pumj;418
Comunidad de Madrid;Madrid;Soto del Real;13;28;144;34132828144;#E95C0C;cs;4
Comunidad de Madrid;Madrid;Soto del Real;13;28;144;34132828144;#ABAAAD;fe-de-las-jons;0
Comunidad de Madrid;Madrid;Soto del Real;13;28;144;34132828144;#ABAAAD;uleg;4
Comunidad de Madrid;Madrid;Soto del Real;13;28;144;34132828144;#ABAAAD;ph;1
Comunidad de Madrid;Madrid;Soto del Real;13;28;144;34132828144;#ABAAAD;mm-vq;6
Comunidad de Madrid;Madrid;Soto del Real;13;28;144;34132828144;#ABAAAD;pfe;3
Comunidad de Madrid;Madrid;Talamanca de Jarama;13;28;145;34132828145;#0096D3;pp;0
Comunidad de Madrid;Madrid;Talamanca de Jarama;13;28;145;34132828145;#63B33B;vox;0
Comunidad de Madrid;Madrid;Talamanca de Jarama;13;28;145;34132828145;#CF181E;psoe;0
Comunidad de Madrid;Madrid;Talamanca de Jarama;13;28;145;34132828145;#B3B3B2;pacma;0
Comunidad de Madrid;Madrid;Talamanca de Jarama;13;28;145;34132828145;#5D0909;pcte;0
Comunidad de Madrid;Madrid;Talamanca de Jarama;13;28;145;34132828145;#813F91;podemos;0
Comunidad de Madrid;Madrid;Talamanca de Jarama;13;28;145;34132828145;#ABAAAD;pumj;0
Comunidad de Madrid;Madrid;Talamanca de Jarama;13;28;145;34132828145;#E95C0C;cs;0
Comunidad de Madrid;Madrid;Talamanca de Jarama;13;28;145;34132828145;#ABAAAD;fe-de-las-jons;0
Comunidad de Madrid;Madrid;Talamanca de Jarama;13;28;145;34132828145;#ABAAAD;uleg;0
Comunidad de Madrid;Madrid;Talamanca de Jarama;13;28;145;34132828145;#ABAAAD;ph;0
Comunidad de Madrid;Madrid;Talamanca de Jarama;13;28;145;34132828145;#ABAAAD;mm-vq;0
Comunidad de Madrid;Madrid;Talamanca de Jarama;13;28;145;34132828145;#ABAAAD;pfe;0
Comunidad de Madrid;Madrid;Tielmes;13;28;146;34132828146;#0096D3;pp;35
